entry_id,pdf_page,cet_level,canonical_word,word_form,display_form,member_kind,sense_number,source_family,normalization_rule,review_status,review_reason
4096-02,118,CET-6,rotate,rotation,rotation,derived,,rotate rotation,literal,clean,
4097-01,118,CET-4,rough,rough,rough,canonical,,rough roughly,literal,clean,
4097-02,118,CET-4,rough,roughly,roughly,derived,,rough roughly,literal,clean,
4098-01,118,CET-4,round,round,round,canonical,,round,literal,clean,
4099-01,118,CET-4,rouse,rouse,rouse,canonical,,rouse,literal,clean,
4100-01,118,CET-4,route,route,route,canonical,,route,literal,clean,
4101-01,118,CET-4,routine,routine,routine,canonical,,routine,literal,clean,
4102-01,118,CET-4,row,row,row,canonical,1,row１,literal,spot_check,同形异义编号已移至 sense_number
4103-01,118,CET-4,row,row,row,canonical,2,row２,literal,spot_check,同形异义编号已移至 sense_number
4104-01,118,CET-4,royal,royal,royal,canonical,,royal royalty,literal,clean,
4104-02,118,CET-4,royal,royalty,royalty,derived,,royal royalty,literal,clean,
4105-01,118,CET-4,rub,rub,rub,canonical,,rub,literal,clean,
4106-01,118,CET-4,rubber,rubber,rubber,canonical,,rubber,literal,clean,
4107-01,118,CET-4,rubbish,rubbish,rubbish,canonical,,rubbish,literal,clean,
4108-01,118,CET-4,rude,rude,rude,canonical,,rude,literal,clean,
4109-01,118,CET-4,rug,rug,rug,canonical,,rug,literal,clean,
4110-01,118,CET-4,ruin,ruin,ruin,canonical,,ruin ruinous,literal,clean,
4110-02,118,CET-4,ruin,ruinous,ruinous,derived,,ruin ruinous,literal,clean,
4111-01,118,CET-4,rule,rule,rule,canonical,,rule ruler ruling,literal,clean,
4111-02,118,CET-4,rule,ruler,ruler,derived,,rule ruler ruling,literal,clean,
4111-03,118,CET-4,rule,ruling,ruling,derived,,rule ruler ruling,literal,clean,
4112-01,118,CET-4,rumor,rumor,rumor,canonical,,rumo(u)r,optional_omitted,spot_check,括号可选拼写
4112-02,118,CET-4,rumor,rumour,rumour,canonical_variant,,rumo(u)r,optional_included,spot_check,括号可选拼写
4113-01,118,CET-4,run,run,run,canonical,,run runner running,literal,clean,
4113-02,118,CET-4,run,runner,runner,derived,,run runner running,literal,clean,
4113-03,118,CET-4,run,running,running,derived,,run runner running,literal,clean,
4114-01,118,CET-4,runway,runway,runway,canonical,,runway,literal,clean,
4115-01,118,CET-4,rural,rural,rural,canonical,,rural,literal,clean,
4116-01,118,CET-4,rush,rush,rush,canonical,,rush,literal,clean,
4117-01,119,CET-6,rust,rust,rust,canonical,,rust rusty,literal,clean,
4117-02,119,CET-6,rust,rusty,rusty,derived,,rust rusty,literal,clean,
4118-01,119,CET-6,ruthless,ruthless,ruthless,canonical,,ruthless,literal,clean,
4119-01,119,CET-4,sack,sack,sack,canonical,,sack,literal,clean,
4120-01,119,CET-6,sacred,sacred,sacred,canonical,,sacred,literal,clean,
4121-01,119,CET-4,sacrifice,sacrifice,sacrifice,canonical,,sacrifice sacrificial,literal,clean,
4121-02,119,CET-4,sacrifice,sacrificial,sacrificial,derived,,sacrifice sacrificial,literal,clean,
4122-01,119,CET-4,sad,sad,sad,canonical,,sad sadness sadden,literal,clean,
4122-02,119,CET-4,sad,sadness,sadness,derived,,sad sadness sadden,literal,clean,
4122-03,119,CET-4,sad,sadden,sadden,derived,,sad sadness sadden,literal,clean,
4123-01,119,CET-6,saddle,saddle,saddle,canonical,,saddle,literal,clean,
4124-01,119,CET-4,safe,safe,safe,canonical,,safe safety,literal,clean,
4124-02,119,CET-4,safe,safety,safety,derived,,safe safety,literal,clean,
4125-01,119,CET-6,safeguard,safeguard,safeguard,canonical,,safeguard,literal,clean,
4126-01,119,CET-4,sail,sail,sail,canonical,,sail sailing sailor,literal,clean,
4126-02,119,CET-4,sail,sailing,sailing,derived,,sail sailing sailor,literal,clean,
4126-03,119,CET-4,sail,sailor,sailor,derived,,sail sailing sailor,literal,clean,
4127-01,119,CET-4,saint,saint,saint,canonical,,saint,literal,clean,
4128-01,119,CET-4,sake,sake,sake,canonical,,sake,literal,clean,
4129-01,119,CET-4,salad,salad,salad,canonical,,salad,literal,clean,
4130-01,119,CET-4,salary,salary,salary,canonical,,salary,literal,clean,
4131-01,119,CET-4,sale,sale,sale,canonical,,sale,literal,clean,
4132-01,119,CET-4,salesman,salesman,salesman,canonical,,salesman,literal,clean,
4133-01,119,CET-6,salmon,salmon,salmon,canonical,,salmon,literal,clean,
4134-01,119,CET-6,salon,salon,salon,canonical,,salon,literal,clean,
4135-01,119,CET-4,salt,salt,salt,canonical,,salt salty,literal,clean,
4135-02,119,CET-4,salt,salty,salty,derived,,salt salty,literal,clean,
4136-01,119,CET-6,salute,salute,salute,canonical,,salute salutation,literal,clean,
4136-02,119,CET-6,salute,salutation,salutation,derived,,salute salutation,literal,clean,
4137-01,119,CET-6,salvage,salvage,salvage,canonical,,salvage,literal,clean,
4138-01,119,CET-6,salvation,salvation,salvation,canonical,,salvation,literal,clean,
4139-01,119,CET-4,same,same,same,canonical,,same,literal,clean,
4140-01,119,CET-4,sample,sample,sample,canonical,,sample,literal,clean,
4141-01,119,CET-6,sanction,sanction,sanction,canonical,,sanction,literal,clean,
4142-01,119,CET-6,sanctuary,sanctuary,sanctuary,canonical,,sanctuary,literal,clean,
4143-01,119,CET-4,sand,sand,sand,canonical,,sand,literal,clean,
4144-01,119,CET-4,sandwich,sandwich,sandwich,canonical,,sandwich,literal,clean,
4145-01,119,CET-6,sanitation,sanitation,sanitation,canonical,,sanitation sanitary,literal,clean,
4145-02,119,CET-6,sanitation,sanitary,sanitary,derived,,sanitation sanitary,literal,clean,
4146-01,119,CET-6,sarcasm,sarcasm,sarcasm,canonical,,sarcasm sarcastic,literal,clean,
4146-02,119,CET-6,sarcasm,sarcastic,sarcastic,derived,,sarcasm sarcastic,literal,clean,
4147-01,119,CET-4,satellite,satellite,satellite,canonical,,satellite,literal,clean,
4148-01,119,CET-6,satire,satire,satire,canonical,,satire satirical satirist,literal,clean,
4148-02,119,CET-6,satire,satirical,satirical,derived,,satire satirical satirist,literal,clean,
4148-03,119,CET-6,satire,satirist,satirist,derived,,satire satirical satirist,literal,clean,
4149-01,119,CET-4,satisfy,satisfy,satisfy,canonical,,satisfy satisfaction satisfactory,literal,clean,
4149-02,119,CET-4,satisfy,satisfaction,satisfaction,derived,,satisfy satisfaction satisfactory,literal,clean,
4149-03,119,CET-4,satisfy,satisfactory,satisfactory,derived,,satisfy satisfaction satisfactory,literal,clean,
4150-01,119,CET-6,saturate,saturate,saturate,canonical,,saturate saturation,literal,clean,
4150-02,119,CET-6,saturate,saturation,saturation,derived,,saturate saturation,literal,clean,
4151-01,119,CET-4,saturday,saturday,Saturday,canonical,,Saturday,literal,clean,
4152-01,119,CET-4,sauce,sauce,sauce,canonical,,sauce,literal,clean,
4153-01,119,CET-4,sausage,sausage,sausage,canonical,,sausage,literal,clean,
4154-01,119,CET-6,savage,savage,savage,canonical,,savage,literal,clean,
4155-01,119,CET-4,save,save,save,canonical,,save saving,literal,clean,
4155-02,119,CET-4,save,saving,saving,derived,,save saving,literal,clean,
4156-01,119,CET-4,say,say,say,canonical,,say saying,literal,clean,
4156-02,119,CET-4,say,saying,saying,derived,,say saying,literal,clean,
4157-01,119,CET-4,scale,scale,scale,canonical,,scale,literal,clean,
4158-01,119,CET-4,scan,scan,scan,canonical,,scan scanner,literal,clean,
4158-02,119,CET-4,scan,scanner,scanner,derived,,scan scanner,literal,clean,
4159-01,120,CET-4,scandal,scandal,scandal,canonical,,scandal scandalous,literal,clean,
4159-02,120,CET-4,scandal,scandalous,scandalous,derived,,scandal scandalous,literal,clean,
4160-01,120,CET-4,scar,scar,scar,canonical,,scar,literal,clean,
4161-01,120,CET-4,scarce,scarce,scarce,canonical,,scarce scarcity scarcely,literal,clean,
4161-02,120,CET-4,scarce,scarcity,scarcity,derived,,scarce scarcity scarcely,literal,clean,
4161-03,120,CET-4,scarce,scarcely,scarcely,derived,,scarce scarcity scarcely,literal,clean,
4162-01,120,CET-4,scare,scare,scare,canonical,,scare scary,literal,clean,
4162-02,120,CET-4,scare,scary,scary,derived,,scare scary,literal,clean,
4163-01,120,CET-4,scatter,scatter,scatter,canonical,,scatter,literal,clean,
4164-01,120,CET-6,scenario,scenario,scenario,canonical,,scenario,literal,clean,
4165-01,120,CET-4,scene,scene,scene,canonical,,scene scenery scenic,literal,clean,
4165-02,120,CET-4,scene,scenery,scenery,derived,,scene scenery scenic,literal,clean,
4165-03,120,CET-4,scene,scenic,scenic,derived,,scene scenery scenic,literal,clean,
4166-01,120,CET-4,scent,scent,scent,canonical,,scent,literal,clean,
4167-01,120,CET-4,schedule,schedule,schedule,canonical,,schedule,literal,clean,
4168-01,120,CET-4,scheme,scheme,scheme,canonical,,scheme,literal,clean,
4169-01,120,CET-4,scholar,scholar,scholar,canonical,,scholar scholarly scholarship scholastic,literal,clean,
4169-02,120,CET-4,scholar,scholarly,scholarly,derived,,scholar scholarly scholarship scholastic,literal,clean,
4169-03,120,CET-4,scholar,scholarship,scholarship,derived,,scholar scholarly scholarship scholastic,literal,clean,
4169-04,120,CET-4,scholar,scholastic,scholastic,derived,,scholar scholarly scholarship scholastic,literal,clean,
4170-01,120,CET-4,school,school,school,canonical,,school schooling,literal,clean,
4170-02,120,CET-4,school,schooling,schooling,derived,,school schooling,literal,clean,
4171-01,120,CET-4,science,science,science,canonical,,science scientific scientist,literal,clean,
4171-02,120,CET-4,science,scientific,scientific,derived,,science scientific scientist,literal,clean,
4171-03,120,CET-4,science,scientist,scientist,derived,,science scientific scientist,literal,clean,
4172-01,120,CET-4,scissors,scissors,scissors,canonical,,scissors,literal,clean,
4173-01,120,CET-4,scold,scold,scold,canonical,,scold,literal,clean,
4174-01,120,CET-4,scope,scope,scope,canonical,,scope,literal,clean,
4175-01,120,CET-4,score,score,score,canonical,,score,literal,clean,
4176-01,120,CET-6,scorn,scorn,scorn,canonical,,scorn scornful,literal,clean,
4176-02,120,CET-6,scorn,scornful,scornful,derived,,scorn scornful,literal,clean,
4177-01,120,CET-4,scout,scout,scout,canonical,,scout,literal,clean,
4178-01,120,CET-6,scramble,scramble,scramble,canonical,,scramble,literal,clean,
4179-01,120,CET-6,scrap,scrap,scrap,canonical,,scrap,literal,clean,
4180-01,120,CET-6,scrape,scrape,scrape,canonical,,scrape,literal,clean,
4181-01,120,CET-4,scratch,scratch,scratch,canonical,,scratch,literal,clean,
4182-01,120,CET-4,scream,scream,scream,canonical,,scream,literal,clean,
4183-01,120,CET-4,screen,screen,screen,canonical,,screen,literal,clean,
4184-01,120,CET-4,screw,screw,screw,canonical,,screw,literal,clean,
4185-01,120,CET-4,script,script,script,canonical,,script scripture,literal,clean,
4185-02,120,CET-4,script,scripture,scripture,derived,,script scripture,literal,clean,
4186-01,120,CET-6,scrub,scrub,scrub,canonical,,scrub,literal,clean,
4187-01,120,CET-6,scrutiny,scrutiny,scrutiny,canonical,,scrutiny scrutinize/Ｇise,literal,spot_check,PDF 连字符/共享词尾字形已恢复
4187-02,120,CET-6,scrutiny,scrutinize,scrutinize,derived,,scrutiny scrutinize/Ｇise,literal,spot_check,PDF 连字符/共享词尾字形已恢复
4187-03,120,CET-6,scrutiny,scrutinise,scrutinise,derived_variant,,scrutiny scrutinize/Ｇise,shared_suffix:-ise,spot_check,共享词尾替换；PDF 连字符/共享词尾字形已恢复
4188-01,120,CET-6,sculpture,sculpture,sculpture,canonical,,sculpture,literal,clean,
4189-01,120,CET-4,sea,sea,sea,canonical,,sea,literal,clean,
4190-01,120,CET-4,seal,seal,seal,canonical,,seal,literal,clean,
4191-01,120,CET-4,search,search,search,canonical,,search,literal,clean,
4192-01,120,CET-4,season,season,season,canonical,,season seasonal,literal,clean,
4192-02,120,CET-4,season,seasonal,seasonal,derived,,season seasonal,literal,clean,
4193-01,120,CET-4,seat,seat,seat,canonical,,seat,literal,clean,
4194-01,120,CET-4,second,second,second,canonical,1,second１,literal,spot_check,同形异义编号已移至 sense_number
4195-01,120,CET-4,second,second,second,canonical,2,second２,literal,spot_check,同形异义编号已移至 sense_number
4196-01,120,CET-4,secondary,secondary,secondary,canonical,,secondary,literal,clean,
4197-01,120,CET-4,second-hand,second-hand,second-hand,canonical,,secondＧhand,literal,spot_check,PDF 连字符/共享词尾字形已恢复
4198-01,120,CET-4,secret,secret,secret,canonical,,secret secrecy secretive,literal,clean,
4198-02,120,CET-4,secret,secrecy,secrecy,derived,,secret secrecy secretive,literal,clean,
4198-03,120,CET-4,secret,secretive,secretive,derived,,secret secrecy secretive,literal,clean,
4199-01,120,CET-4,secretary,secretary,secretary,canonical,,secretary secretarial,literal,clean,
4199-02,120,CET-4,secretary,secretarial,secretarial,derived,,secretary secretarial,literal,clean,
4200-01,120,CET-4,section,section,section,canonical,,section,literal,clean,
4201-01,121,CET-4,sector,sector,sector,canonical,,sector,literal,clean,
4202-01,121,CET-6,secular,secular,secular,canonical,,secular,literal,clean,
4203-01,121,CET-4,secure,secure,secure,canonical,,secure security,literal,clean,
4203-02,121,CET-4,secure,security,security,derived,,secure security,literal,clean,
4204-01,121,CET-6,seduce,seduce,seduce,canonical,,seduce seduction seductive,literal,clean,
4204-02,121,CET-6,seduce,seduction,seduction,derived,,seduce seduction seductive,literal,clean,
4204-03,121,CET-6,seduce,seductive,seductive,derived,,seduce seduction seductive,literal,clean,
4205-01,121,CET-4,see,see,see,canonical,,see,literal,clean,
4206-01,121,CET-4,seed,seed,seed,canonical,,seed seedling,literal,clean,
4206-02,121,CET-4,seed,seedling,seedling,derived,,seed seedling,literal,clean,
4207-01,121,CET-4,seek,seek,seek,canonical,,seek,literal,clean,
4208-01,121,CET-4,seem,seem,seem,canonical,,seem seeming seemingly,literal,clean,
4208-02,121,CET-4,seem,seeming,seeming,derived,,seem seeming seemingly,literal,clean,
4208-03,121,CET-4,seem,seemingly,seemingly,derived,,seem seeming seemingly,literal,clean,
4209-01,121,CET-4,segment,segment,segment,canonical,,segment segmental,literal,clean,
4209-02,121,CET-4,segment,segmental,segmental,derived,,segment segmental,literal,clean,
4210-01,121,CET-6,segregate,segregate,segregate,canonical,,segregate segregation,literal,clean,
4210-02,121,CET-6,segregate,segregation,segregation,derived,,segregate segregation,literal,clean,
4211-01,121,CET-4,seize,seize,seize,canonical,,seize seizure,literal,clean,
4211-02,121,CET-4,seize,seizure,seizure,derived,,seize seizure,literal,clean,
4212-01,121,CET-4,seldom,seldom,seldom,canonical,,seldom,literal,clean,
4213-01,121,CET-4,select,select,select,canonical,,select selection selective,literal,clean,
4213-02,121,CET-4,select,selection,selection,derived,,select selection selective,literal,clean,
4213-03,121,CET-4,select,selective,selective,derived,,select selection selective,literal,clean,
4214-01,121,CET-4,self,self,self,canonical,,self selfish selfless,literal,clean,
4214-02,121,CET-4,self,selfish,selfish,derived,,self selfish selfless,literal,clean,
4214-03,121,CET-4,self,selfless,selfless,derived,,self selfish selfless,literal,clean,
4215-01,121,CET-4,sell,sell,sell,canonical,,sell,literal,clean,
4216-01,121,CET-4,semester,semester,semester,canonical,,semester,literal,clean,
4217-01,121,CET-4,seminar,seminar,seminar,canonical,,seminar,literal,clean,
4218-01,121,CET-4,senate,senate,senate,canonical,,senate senator,literal,clean,
4218-02,121,CET-4,senate,senator,senator,derived,,senate senator,literal,clean,
4219-01,121,CET-4,send,send,send,canonical,,send,literal,clean,
4220-01,121,CET-4,senior,senior,senior,canonical,,senior seniority,literal,clean,
4220-02,121,CET-4,senior,seniority,seniority,derived,,senior seniority,literal,clean,
4221-01,121,CET-6,sensation,sensation,sensation,canonical,,sensation sensational,literal,clean,
4221-02,121,CET-6,sensation,sensational,sensational,derived,,sensation sensational,literal,clean,
4222-01,121,CET-4,sense,sense,sense,canonical,,sense sensible sensor,literal,clean,
4222-02,121,CET-4,sense,sensible,sensible,derived,,sense sensible sensor,literal,clean,
